Month,Rainfall,Lat,Lon
Nov,26.02,-22.58,17.07
Nov,0,-22.61,17.08
Nov,18.8,-22.6,17.07
Nov,26.02,-22.57,17.09
Nov,7.7,-22.57,17.09
Nov,20,-22.78,17.38
Nov,2,-22.83,17.78
Nov,6,-22.45,18.96
Nov,0,-21.85,15.21
Nov,0,-21.58,15.45
Nov,0,-22.26,16.42
Nov,26.02,-22.21,16.53
Nov,0.3,-22.3,16.93
Nov,26.02,-22.02,16.96
Nov,26.02,-22.46,17.24
Nov,0,-21.98,16.92
Nov,0,-22.5,17.4
Nov,26.02,-21.15,17.18
Nov,26.02,-21.98,17.22
Nov,23.5,-22.16,17.78
Nov,6.2,-22.26,18.15
Nov,26.02,-22.42,18.48
Nov,5.5,-21.6,19.41
Nov,0,-21.84,20.75
Nov,0,-21.23,14.9
Nov,0,-21.36,15.37
Nov,0,-21.91,16.32
Nov,0,-21.98,16.92
Nov,0,-21.7,17.7
Nov,0,-21.12,17.7
Nov,7.5,-21.66,17.82
Nov,14,-21.82,18.23
Nov,37,-21.14,18.79
Nov,26.02,-21.7,19.13
Nov,0,-20.56,14.66
Nov,0,-20.95,14.83
Nov,0,-21.05,15.51
Nov,26.02,-21.22,15.73
Nov,0,-21.42,15.95
Nov,4.8,-21.04,16.22
Nov,6,-21.12,17.22
Nov,52.3,-21.2,17.82
Nov,26.02,-21.28,18.07
Nov,8.2,-21.41,18.16
Nov,94,-20.99,18.23
Nov,4,-20.61,20.85
Nov,0,-20.22,14.07
Nov,0,-20.38,14.97
Nov,0,-20.21,15.01
Nov,0,-20.47,15.27
Nov,0,-20.27,15.3
Nov,31,-20.11,16.15
Nov,1.5,-20.88,15.85
Nov,26.02,-20.46,16.65
Nov,23,-20.42,17.33
Nov,8,-20.93,17.78
Nov,0,-20.96,17.82
Nov,15,-20.41,18.22
Nov,45,-20.42,19.82
Nov,22.7,-20.25,20.83
Nov,1.5,-19.69,14.32
Nov,0,-19.8,14.54
Nov,26.02,-19.63,14.85
Nov,26.02,-20.45,16.63
Nov,19.6,-19.64,17.35
Nov,7,-19.56,18.11
Nov,20,-19.64,18.6
Nov,34.6,-19.6,20.5
Nov,0,-19.12,13.62
Nov,0,-19.06,14.35
Nov,23.6,-19.31,14.48
Nov,26.02,-19.8,14.82
Nov,0,-19.81,15.18
Nov,26.02,-19.42,17.43
Nov,37.5,-19.16,17.85
Nov,2,-19.66,17.86
Nov,2,-19.71,17.97
Nov,12.5,-19.34,18.06
Nov,10.8,-19.59,18.14
Nov,26.02,-19.31,18.15
Nov,8,-19.28,19.2
Nov,0,-19.5,19.63
Nov,26.02,-18.92,14.11
Nov,9.1,-19.18,15.92
Nov,31,-19.33,15.94
Nov,25,-19.35,17.13
Nov,32,-19.48,17.19
Nov,4,-19.45,18.41
Nov,0,-19.4,18.61
Nov,7.5,-19.1,18.79
Nov,26.02,-18.3,13.65
Nov,27.5,-18.06,13.84
Nov,1,-18.12,14.32
Nov,10.3,-18.17,15.44
Nov,53.9,-18.19,16.38
Nov,46.4,-18.81,16.94
Nov,13,-18.08,16.53
Nov,26.02,-18.41,16.64
Nov,19.5,-18.49,17.06
Nov,26.02,-18.73,17.58
Nov,26.02,-18.47,17.34
Nov,29,-18.86,18.13
Nov,23,-18.79,18.93
Nov,51,-18.2,19.48
Nov,17,-18.37,19.83
Nov,16,-17.89,15.07
Nov,24.5,-17.65,15.47
Nov,0,-17.86,13.03
Nov,12.3,-18.01,13.82
Nov,27.5,-18.05,13.84
Nov,5,-17.9,15.56
Nov,26.8,-17.79,15.61
Nov,22,-18.05,15.96
Nov,22,-18.02,15.92
Nov,34.1,-17.93,15.87
Nov,44,-17.43,16.71
Nov,19,-17.91,15.97
Nov,22,-18.12,15.54
Nov,26.02,-17.72,16.14
Nov,45.5,-17.95,16.2
Nov,42.1,-18.24,16.24
Nov,28,-17.79,16.46
Nov,0,-17.57,16.75
Nov,26,-17.54,17.72
Nov,18.6,-17.96,19.73
Nov,42.7,-17.9,19.81
Nov,73.8,-18.04,20.7
Nov,70,-18.04,21.43
Nov,27,-17.59,14.68
Nov,26,-17.74,14.88
Nov,41.7,-17.51,14.99
Nov,32.5,-17.55,15.53
Nov,26.02,-17.91,15.7
Nov,21.8,-17.99,15.69
Nov,16,-17.61,15.74
Nov,41.1,-17.79,15.77
Nov,19.8,-17.82,15.93
Nov,11.9,-17.88,15.95
Nov,26.02,-17.92,15.98
Nov,26.02,-17.52,16.05
Nov,30.2,-17.79,16.07
Nov,68,-17.67,18.23
Nov,47,-17.68,18.66
Nov,23,-17.84,19.05
Nov,60.5,-17.91,19.77
Nov,47.7,-17.9,20.21
Nov,42,-17.98,20.52
Nov,46.3,-17.82,23.4
Nov,7.3,-17.97,23.45
Nov,49,-17.78,23.82
Nov,21,-17.66,24.14
Nov,59.2,-17.71,24.53
Nov,20.2,-17.98,24.12
Nov,77,-17.92,24.71
Nov,0,-17.44,13.27
Nov,33,-17.44,14.43
Nov,33,-17.46,15.09
Nov,63,-17.45,15.67
Nov,35,-17.44,15.33
Nov,51.4,-17.45,15.89
Nov,0,-17.48,16.33
Nov,87,-17.63,24.18
Nov,6.2,-28.09,18.69
Nov,8.8,-28.02,18.75
Nov,5.5,-28.12,19.84
Nov,9.2,-27.47,19.61
Nov,6,-27.21,18.97
Nov,21,-26.54,18.11
Nov,26.02,-26.53,18.12
Nov,2.4,-26.8,19.65
Nov,26.02,-26.97,19.8
Nov,4.7,-26.5,17.15
Nov,16.9,-25.72,16.55
Nov,2,-25.88,18.12
Nov,1.3,-25.13,17.78
Nov,47.5,-25.38,19.1
Nov,9,-24.85,16.98
Nov,18.5,-24.62,17.97
Nov,27.7,-24.86,18.81
Nov,13,-24.14,19.12
Nov,0,-23.87,17.95
Nov,0,-23.92,18.05
Nov,26.02,-23.68,18.27
Nov,20.9,-23.9,18.28
Nov,30.3,-23.67,18.39
Nov,39,-23.5,19.89
Nov,26.02,-24.84,16.98
Nov,2,-23.32,17.09
Nov,0.8,-22.98,14.65
Nov,5.5,-22.36,16.13
Nov,26.02,-22.78,16.37
Nov,26.02,-22.65,16.45
Nov,2.5,-22.57,16.78
Nov,0,-22.08,16.94
Nov,0,-22.53,17.08
Nov,16.8,-22.61,17.08
Nov,15.4,-22.6,17.07
Nov,14.6,-22.57,17.09
Nov,0.7,-22.58,17.12
Nov,24.5,-22.78,17.38
Nov,2,-22.83,17.78
Nov,26.02,-22.45,18.96
Nov,14.5,-21.85,15.21
Nov,19.5,-21.58,15.45
Nov,5,-22.26,16.42
Nov,5.2,-22.21,16.53
Nov,8.5,-22.3,16.93
Nov,26.02,-21.98,16.92
Nov,5,-22.5,17.4
Nov,5.8,-22.16,17.78
Nov,1.6,-22.26,18.15
Nov,36,-21.6,19.41
Nov,116,-21.84,20.75
Nov,4,-21.23,14.9
Nov,26.02,-21.36,15.37
Nov,17.5,-21.98,16.92
Nov,0,-21.7,17.7
Nov,6.5,-21.12,17.7
Nov,7,-21.66,17.82
Nov,5,-21.82,18.23
Nov,26.02,-21.14,18.79
Nov,0,-20.56,14.66
Nov,0,-20.95,14.83
Nov,16.4,-21.05,15.51
Nov,26.02,-21.22,15.73
Nov,25.7,-21.42,15.95
Nov,13.3,-21.04,16.22
Nov,16,-21.12,17.22
Nov,12.9,-21.2,17.82
Nov,40,-21.28,18.07
Nov,9,-21.41,18.16
Nov,6.6,-20.99,18.23
Nov,46,-20.61,20.85
Nov,0,-20.38,14.97
Nov,1.8,-20.21,15.01
Nov,11.4,-20.47,15.27
Nov,19,-20.27,15.3
Nov,26.5,-20.11,16.15
Nov,26.02,-20.88,15.85
Nov,26.02,-20.46,16.65
Nov,20,-20.42,17.33
Nov,6,-20.93,17.78
Nov,22.6,-20.96,17.82
Nov,26.02,-20.41,18.22
Nov,52,-20.42,19.82
Nov,10.4,-20.25,20.83
Nov,0,-19.69,14.32
Nov,0,-19.8,14.54
Nov,0,-19.63,14.85
Nov,39,-19.64,17.35
Nov,26.02,-19.56,18.11
Nov,76.5,-19.64,18.6
Nov,68,-19.6,20.5
Nov,0,-19.12,13.62
Nov,0,-19.06,14.35
Nov,0,-19.31,14.48
Nov,5.5,-19.81,15.18
Nov,84.8,-19.42,17.43
Nov,63.6,-19.16,17.85
Nov,39,-19.66,17.86
Nov,26.02,-19.71,17.97
Nov,51.7,-19.34,18.06
Nov,26.02,-19.59,18.14
Nov,26.02,-19.31,18.15
Nov,26.02,-19.28,19.2
Nov,83,-19.5,19.63
Nov,0,-18.92,14.11
Nov,2,-19.18,15.92
Nov,22.3,-19.33,15.94
Nov,14.4,-19.04,16.47
Nov,26.02,-19.35,17.13
Nov,49,-19.48,17.19
Nov,40,-19.45,18.41
Nov,30.5,-19.4,18.61
Nov,10,-19.1,18.79
Nov,0,-18.06,13.84
Nov,0,-18.12,14.32
Nov,24,-18.17,15.44
Nov,0,-18.19,16.38
Nov,78.3,-18.81,16.94
Nov,0,-18.08,16.53
Nov,26.02,-18.41,16.64
Nov,43.9,-18.49,17.06
Nov,4.5,-18.47,17.34
Nov,56.5,-18.86,18.13
Nov,91.5,-18.79,18.93
Nov,46,-18.2,19.48
Nov,58,-18.37,19.83
Nov,7,-17.89,15.07
Nov,0,-17.65,15.47
Nov,0,-17.86,13.03
Nov,0,-18.01,13.82
Nov,0,-18.05,13.84
Nov,0,-17.9,15.56
Nov,7.8,-17.79,15.61
Nov,9,-18.05,15.96
Nov,26.02,-18.02,15.92
Nov,10.3,-17.93,15.87
Nov,11,-17.43,16.71
Nov,10.5,-17.91,15.97
Nov,9,-18.12,15.54
Nov,5,-18,16.02
Nov,16,-17.72,16.14
Nov,14,-17.95,16.2
Nov,27,-18.24,16.24
Nov,7.3,-17.79,16.46
Nov,14,-17.54,17.72
Nov,47.8,-17.96,19.73
Nov,18,-17.9,19.81
Nov,60.5,-18.04,20.7
Nov,92,-18.04,21.43
Nov,16,-17.59,14.68
Nov,3,-17.74,14.88
Nov,0,-17.51,14.99
Nov,64.5,-17.55,15.53
Nov,26.02,-17.91,15.7
Nov,20.5,-17.99,15.69
Nov,22,-17.61,15.74
Nov,7,-17.79,15.77
Nov,32.5,-17.82,15.93
Nov,26.02,-17.9,15.97
Nov,5,-17.88,15.95
Nov,5,-17.79,16.07
Nov,25,-17.67,18.23
Nov,47,-17.68,18.66
Nov,48,-17.91,19.77
Nov,26.02,-17.9,20.21
Nov,45,-17.98,20.52
Nov,81.5,-17.87,22.9
Nov,154.3,-17.82,23.4
Nov,105.1,-17.97,23.45
Nov,132.6,-17.78,23.82
Nov,53,-17.66,24.14
Nov,57,-17.71,24.53
Nov,98.5,-17.98,24.12
Nov,196.6,-17.92,24.71
Nov,0,-17.44,13.27
Nov,0,-17.44,14.43
Nov,25.5,-17.46,15.09
Nov,4.2,-17.45,15.67
Nov,1.5,-17.44,15.33
Nov,0,-17.45,15.89
Nov,0,-17.42,16
Nov,26.02,-17.49,24.28
Nov,38.5,-17.49,24.32
Nov,1,-28.58,16.45
Nov,26.02,-28.09,18.69
Nov,0,-28.02,18.75
Nov,0,-28.12,19.84
Nov,16,-27.47,19.61
Nov,0,-27.21,18.97
Nov,26.02,-26.93,17.94
Nov,26.02,-26.58,18.12
Nov,0,-26.54,18.11
Nov,0,-26.8,19.65
Nov,0,-26.5,17.15
Nov,1.4,-25.72,16.45
Nov,0.1,-25.72,16.55
Nov,1.6,-25.88,18.12
Nov,6.5,-25.13,17.78
Nov,26.02,-25.38,19.1
Nov,26.02,-24.85,16.98
Nov,26.5,-24.62,17.97
Nov,6.5,-24.86,18.81
Nov,26.02,-24.14,19.12
Nov,2,-23.92,18.05
Nov,4.2,-23.9,18.28
Nov,20.8,-23.67,18.39
Nov,14.5,-23.5,19.89
Nov,26.02,-22.79,16.81
Nov,27.2,-23.32,17.09
Nov,0,-23.37,18.03
Nov,0,-22.98,14.65
Nov,16.3,-22.36,16.13
Nov,0,-22.61,17.08
Nov,28.1,-22.6,17.07
Nov,23.6,-22.57,17.09
Nov,37.5,-22.78,17.38
Nov,26.02,-22.83,17.78
Nov,0,-21.85,15.21
Nov,44,-21.58,15.45
Nov,20.9,-22.26,16.42
Nov,3.5,-22.5,17.4
Nov,26.02,-21.82,17.48
Nov,26.02,-22.23,17.54
Nov,67,-22.16,17.78
Nov,35.2,-22.26,18.15
Nov,35.5,-21.6,19.41
Nov,0,-21.23,14.9
Nov,26.02,-21.98,16.92
Nov,26.02,-21.69,17.06
Nov,26.02,-21.92,17.11
Nov,26.02,-21.35,17.14
Nov,26.02,-21.84,17.27
Nov,26.02,-22.99,17.39
Nov,26.02,-21.96,17.65
Nov,0,-21.7,17.7
Nov,2.5,-21.12,17.7
Nov,18.5,-21.66,17.82
Nov,27.5,-21.82,18.23
Nov,26.02,-20.56,14.66
Nov,26.02,-20.95,14.83
Nov,26.1,-21.05,15.51
Nov,26.02,-21.03,15.48
Nov,30,-21.42,15.95
Nov,51.8,-21.04,16.22
Nov,32,-21.12,17.22
Nov,42,-21.2,17.82
Nov,26.02,-21.28,18.07
Nov,41.2,-21.41,18.16
Nov,30.1,-20.99,18.23
Nov,15.7,-20.61,20.85
Nov,39,-20.11,16.15
Nov,34,-20.46,16.65
Nov,89.5,-20.42,17.33
Nov,30.5,-20.93,17.78
Nov,15,-20.96,17.82
Nov,14,-20.41,18.22
Nov,21,-19.69,14.32
Nov,20,-19.8,14.54
Nov,80.6,-19.63,14.85
Nov,72.4,-19.64,17.35
Nov,85,-19.56,18.11
Nov,23.5,-19.64,18.6
Nov,21,-19.6,20.5
Nov,26.02,-19.12,13.62
Nov,51.8,-19.31,14.48
Nov,64,-19.81,15.18
Nov,26.02,-19.42,17.43
Nov,26.02,-19.16,17.85
Nov,71,-19.66,17.86
Nov,54.9,-19.34,18.06
Nov,26.02,-19.31,18.15
Nov,32,-19.5,19.63
Nov,0,-18.92,14.11
Nov,35.5,-19.18,15.92
Nov,43.3,-19.33,15.94
Nov,26.02,-19.33,15.95
Nov,32.1,-19.04,16.47
Nov,48.5,-19.48,17.19
Nov,43,-19.45,18.41
Nov,28.5,-19.4,18.61
Nov,31,-19.1,18.79
Nov,30.4,-18.06,13.84
Nov,30,-18.12,14.32
Nov,70.5,-18.17,15.44
Nov,38,-18.19,16.38
Nov,74.8,-18.81,16.94
Nov,0,-18.08,16.53
Nov,39.5,-18.41,16.64
Nov,126.8,-18.49,17.06
Nov,165.1,-18.47,17.34
Nov,98,-18.86,18.13
Nov,40,-18.79,18.93
Nov,46.4,-17.89,15.07
Nov,19,-17.65,15.47
Nov,28.5,-18.05,13.84
Nov,105,-17.9,15.56
Nov,36,-17.79,15.61
Nov,26.02,-18.05,15.96
Nov,26.02,-18.02,15.92
Nov,23,-17.93,15.87
Nov,144,-17.43,16.71
Nov,26.02,-17.91,15.97
Nov,20,-18.12,15.54
Nov,33,-18,16.02
Nov,14,-17.72,16.14
Nov,45.3,-17.95,16.2
Nov,34.2,-18.24,16.24
Nov,58,-17.79,16.46
Nov,65,-17.54,17.72
Nov,33.9,-17.96,19.73
Nov,5.9,-17.9,19.81
Nov,2,-18.04,20.7
Nov,18,-18.04,21.43
Nov,103.9,-17.59,14.68
Nov,46.5,-17.74,14.88
Nov,58.9,-17.51,14.99
Nov,30.5,-17.55,15.53
Nov,39,-17.91,15.7
Nov,66.8,-17.99,15.69
Nov,46.4,-17.79,15.77
Nov,67.9,-17.82,15.93
Nov,22.3,-17.88,15.95
Nov,57.3,-17.79,16.07
Nov,40.8,-17.67,18.23
Nov,37,-17.68,18.66
Nov,38,-17.87,19.53
Nov,23.1,-17.91,19.77
Nov,74.8,-17.9,20.21
Nov,0,-17.98,20.52
Nov,18.5,-17.87,22.9
Nov,5.4,-17.82,23.4
Nov,32,-17.97,23.45
Nov,48,-17.78,23.82
Nov,38,-17.66,24.14
Nov,6.6,-17.71,24.53
Nov,30.2,-17.98,24.12
Nov,38,-17.92,24.71
Nov,26.02,-17.43,13.28
Nov,150,-17.44,14.43
Nov,135.4,-17.46,15.09
Nov,33.6,-17.45,15.67
Nov,71.5,-17.44,15.33
Nov,96.2,-17.45,15.89
Nov,82.1,-17.42,16
Nov,171.4,-17.48,16.33
Nov,40.4,-17.63,24.18
Nov,32,-17.49,24.28
Nov,26.02,-17.49,24.32
Dec,0,-27.47,19.61
Dec,51.56,-27.21,18.97
Dec,51.56,-26.54,18.11
Dec,51.56,-25.6,16.35
Dec,35,-24.23,17.5
Dec,16.5,-23.53,17.99
Dec,36.4,-23.68,18.27
Dec,21.7,-23.67,18.39
Dec,51.56,-23.4,19.02
Dec,0,-22.98,14.65
Dec,13.5,-22.65,16.45
Dec,51.56,-22.57,16.78
Dec,53.1,-22.8,16.83
Dec,71.4,-22.61,17.08
Dec,166.4,-22.6,17.07
Dec,59.2,-22.57,17.09
Dec,50.5,-22.78,17.38
Dec,51.56,-22.83,17.78
Dec,22.4,-22.26,16.42
Dec,45.4,-22.21,16.53
Dec,40.8,-22.3,16.93
Dec,9,-22.5,17.4
Dec,51.56,-22.33,17.62
Dec,54,-21.98,17.22
Dec,51.56,-22.16,17.78
Dec,99.5,-22.26,18.15
Dec,18,-21.91,16.32
Dec,51.56,-21.63,16.48
Dec,67.3,-21.98,16.92
Dec,12.7,-21.7,17.7
Dec,51.56,-21.12,17.7
Dec,152,-21.66,17.82
Dec,51.56,-21.82,18.23
Dec,87.5,-21.14,18.79
Dec,46,-21.03,15.48
Dec,6.8,-21.22,15.73
Dec,51.56,-21.13,16.17
Dec,69.9,-21.04,16.22
Dec,51.56,-21.12,17.22
Dec,51.56,-21.2,17.82
Dec,129.5,-21.28,18.07
Dec,69.5,-20.88,15.85
Dec,86,-20.42,17.33
Dec,79.8,-20.93,17.78
Dec,51.56,-20.96,17.82
Dec,0,-19.81,15.18
Dec,128,-19.66,17.86
Dec,51.56,-19.71,17.97
Dec,106.9,-19.34,18.06
Dec,83.5,-19.48,17.19
Dec,51.56,-19.34,18.07
Dec,81,-19.45,18.41
Dec,126.9,-19.4,18.61
Dec,36.5,-19.1,18.79
Dec,133.7,-18.19,16.38
Dec,122.9,-18.41,16.64
Dec,165.5,-18.73,17.58
Dec,85.5,-18.86,18.13
Dec,51.56,-18.92,18.3
Dec,89,-18.79,18.93
Dec,79.6,-18.2,19.48
Dec,153.4,-18.05,13.84
Dec,111.5,-17.91,15.35
Dec,51.56,-18.12,15.54
Dec,106.5,-17.95,16.2
Dec,186,-17.79,16.46
Dec,46,-18.04,20.7
Dec,37.5,-18.04,21.43
Dec,98,-17.52,14.63
Dec,70.7,-17.59,14.68
Dec,51.56,-17.51,14.99
Dec,111,-17.67,15.47
Dec,57,-17.55,15.53
Dec,51.56,-17.91,15.7
Dec,170,-17.61,15.74
Dec,240,-17.79,15.77
Dec,133,-17.88,15.95
Dec,51.56,-17.52,16.05
Dec,134.6,-17.57,17.22
Dec,92.9,-17.67,18.23
Dec,158,-17.68,18.66
Dec,51.56,-17.85,19.35
Dec,119.1,-17.87,19.53
Dec,51.56,-17.92,19.75
Dec,64,-17.9,20.21
Dec,57,-17.98,20.52
Dec,56.8,-17.97,23.45
Dec,150,-17.78,23.82
Dec,88.5,-17.71,24.53
Dec,117.2,-17.98,24.12
Dec,121.8,-17.92,24.71
Dec,51.56,-17.45,15.67
Dec,114.3,-17.44,15.33
Dec,3.8,-28.09,18.69
Dec,51.56,-28.45,18.73
Dec,4.6,-28.02,18.75
Dec,43,-27.47,19.61
Dec,55,-27.21,18.97
Dec,25,-26.93,17.94
Dec,24.4,-26.58,18.12
Dec,44.3,-26.54,18.11
Dec,75.3,-26.8,19.65
Dec,10.8,-26.5,17.15
Dec,10.8,-26.5,17.15
Dec,10.8,-25.6,16.35
Dec,10.9,-25.72,16.55
Dec,40.3,-26,17.77
Dec,45,-25.88,18.13
Dec,45,-25.88,18.12
Dec,51.56,-25.94,19.12
Dec,17.6,-25.13,17.78
Dec,0,-25.38,19.1
Dec,0,-24.85,18.8
Dec,85.4,-24.19,17.03
Dec,51.6,-24.27,17.07
Dec,22.4,-24.04,17.12
Dec,53.2,-24.18,17.36
Dec,15.4,-24.05,17.4
Dec,40.8,-24.23,17.49
Dec,11,-24.23,17.5
Dec,29,-24.52,17.85
Dec,61.1,-24.36,17.57
Dec,51.56,-23.33,17.06
Dec,57,-23.92,18.05
Dec,34.7,-23.9,18.28
Dec,29.2,-23.67,18.39
Dec,49,-22.78,16.37
Dec,16.9,-22.65,16.45
Dec,51.56,-22.8,16.83
Dec,51.56,-22.53,17.08
Dec,44.7,-22.61,17.08
Dec,116.4,-22.6,17.07
Dec,64.2,-22.57,17.09
Dec,73,-22.78,17.38
Dec,80,-22.83,17.78
Dec,54.1,-22.26,16.42
Dec,20.8,-22.21,16.53
Dec,51.56,-22.3,16.93
Dec,65.2,-22.02,16.96
Dec,51.56,-22.07,17.18
Dec,51.56,-22.26,17.02
Dec,63,-22.46,17.24
Dec,51.56,-22.38,17.34
Dec,51.56,-22.5,17.4
Dec,51.56,-21.82,17.48
Dec,51.56,-22.23,17.54
Dec,84.8,-21.15,17.18
Dec,51.56,-22.17,17.63
Dec,36.5,-21.98,17.22
Dec,217,-22.16,17.78
Dec,159.5,-22.26,18.15
Dec,51.56,-22.42,18.48
Dec,68.5,-21.6,19.41
Dec,26.5,-21.91,16.32
Dec,121,-21.98,16.92
Dec,51.56,-21.69,17.06
Dec,51.56,-21.92,17.11
Dec,51.56,-21.35,17.14
Dec,51.56,-21.84,17.27
Dec,51.56,-22.99,17.39
Dec,51.56,-21.96,17.65
Dec,138,-21.7,17.7
Dec,98,-21.12,17.7
Dec,67.5,-21.66,17.82
Dec,81.5,-21.82,18.23
Dec,1.2,-21.03,15.48
Dec,51.56,-21.22,15.73
Dec,11,-21.42,15.95
Dec,51.56,-21.13,16.17
Dec,51.3,-21.04,16.22
Dec,51.56,-21.12,17.22
Dec,106.2,-21.2,17.82
Dec,67.5,-21.28,18.07
Dec,51.56,-21.41,18.16
Dec,89.5,-20.99,18.23
Dec,35.4,-20.61,20.85
Dec,16.5,-20.88,15.85
Dec,51.56,-20.7,16.83
Dec,124.1,-20.42,17.33
Dec,91,-20.93,17.78
Dec,99.5,-20.96,17.82
Dec,165,-20.25,20.83
Dec,130,-19.66,17.86
Dec,148,-19.71,17.97
Dec,157.1,-19.34,18.06
Dec,0,-19.31,18.15
Dec,51.56,-19.28,19.2
Dec,282,-19.5,19.63
Dec,37,-19.33,15.94
Dec,112.5,-19.35,17.13
Dec,117,-19.48,17.19
Dec,115,-19.45,18.41
Dec,95,-19.4,18.61
Dec,54,-19.1,18.79
Dec,51.56,-18.17,15.44
Dec,51.56,-18.73,17.58
Dec,102.5,-18.47,17.34
Dec,112,-18.86,18.13
Dec,91,-18.79,18.93
Dec,59,-17.89,15.07
Dec,0,-18.05,13.84
Dec,195,-17.91,15.35
Dec,0,-18.05,15.96
Dec,78.7,-17.91,15.97
Dec,85.5,-18.12,15.54
Dec,22,-17.72,16.14
Dec,20,-17.79,16.46
Dec,51.56,-18.04,20.7
Dec,51.56,-17.52,14.63
Dec,17,-17.59,14.68
Dec,0,-17.74,14.88
Dec,37.9,-17.51,14.99
Dec,51.56,-17.67,15.47
Dec,90.5,-17.91,15.7
Dec,71.7,-17.88,15.95
Dec,58,-17.52,16.05
Dec,51.56,-17.57,17.22
Dec,51.56,-17.67,18.23
Dec,51.56,-17.85,19.35
Dec,182.4,-17.92,19.75
Dec,120.2,-17.9,20.21
Dec,21,-17.98,20.52
Dec,214,-17.87,22.9
Dec,252.8,-17.97,23.45
Dec,148,-17.78,23.82
Dec,351,-17.71,24.53
Dec,248,-17.92,24.71
Dec,71.5,-17.44,15.33
Dec,51.56,-17.63,24.18
Dec,51.56,-17.49,24.28
Dec,51.56,-17.49,24.28
Dec,51.56,-17.49,24.32
Dec,13.8,-28.09,18.69
Dec,0,-28.02,18.75
Dec,137.5,-28.12,19.84
Dec,31.8,-27.47,19.61
Dec,0,-27.21,18.97
Dec,51.56,-26,16
Dec,51.56,-26.93,17.94
Dec,51.56,-26.58,18.12
Dec,6.5,-26.54,18.11
Dec,51.56,-26.8,19.65
Dec,19.5,-26.97,19.8
Dec,51.56,-26.5,17.15
Dec,0,-26.5,17.15
Dec,0,-25.6,16.35
Dec,0,-25.72,16.55
Dec,51.56,-26,17.77
Dec,6.1,-25.88,18.12
Dec,4,-25.94,19.12
Dec,0,-25.13,17.78
Dec,0,-25.38,19.1
Dec,0,-24.85,16.98
Dec,0,-24.62,17.97
Dec,23,-24.86,18.81
Dec,51.56,-24.85,18.8
Dec,51.56,-24.19,17.03
Dec,51.56,-24.27,17.07
Dec,51.56,-24.04,17.12
Dec,51.56,-24.18,17.36
Dec,51.56,-24.05,17.4
Dec,51.56,-24.23,17.49
Dec,7,-24.23,17.5
Dec,51.56,-24.52,17.85
Dec,51.56,-24.36,17.57
Dec,6.9,-24.14,19.12
Dec,51.56,-23.28,14.76
Dec,51.56,-23.53,17.99
Dec,0,-23.92,18.05
Dec,18.1,-23.68,18.27
Dec,10.6,-23.9,18.28
Dec,51.56,-23.67,18.39
Dec,51.1,-23.5,19.89
Dec,0,-23.32,17.09
Dec,0,-23.12,18.4
Dec,0,-22.98,14.65
Dec,51.56,-22.36,16.13
Dec,51.56,-22.78,16.37
Dec,3,-22.65,16.45
Dec,51.56,-22.57,16.78
Dec,51.56,-22.8,16.83
Dec,29.5,-22.08,16.94
Dec,51.56,-22.58,17.07
Dec,9.4,-22.61,17.08
Dec,10.3,-22.6,17.07
Dec,51.56,-22.57,17.09
Dec,16.6,-22.57,17.09
Dec,15,-22.78,17.38
Dec,16,-22.83,17.78
Dec,56.8,-22.45,18.96
Dec,51.56,-21.85,15.21
Dec,51.56,-21.58,15.45
Dec,4,-22.26,16.42
Dec,51.56,-22.21,16.53
Dec,10.7,-22.3,16.93
Dec,51.56,-22.02,16.96
Dec,51.56,-22.46,17.24
Dec,51.56,-21.98,16.92
Dec,1,-22.5,17.4
Dec,51.56,-21.15,17.18
Dec,51.56,-21.98,17.22
Dec,4.8,-22.16,17.78
Dec,13,-22.26,18.15
Dec,0,-22.42,18.48
Dec,68.5,-21.6,19.41
Dec,26.8,-21.84,20.75
Dec,0,-21.23,14.9
Dec,0,-21.36,15.37
Dec,0,-21.91,16.32
Dec,0,-21.98,16.92
Dec,9,-21.7,17.7
Dec,39,-21.12,17.7
Dec,44.5,-21.66,17.82
Dec,117,-21.82,18.23
Dec,34.5,-21.14,18.79
Dec,51.56,-21.7,19.13
Dec,0,-20.56,14.66
Dec,0,-20.95,14.83
Dec,0,-21.05,15.51
Dec,51.56,-21.22,15.73
Dec,0,-21.42,15.95
Dec,0,-21.04,16.22
Dec,0,-21.12,17.22
Dec,14.2,-21.2,17.82
Dec,51.56,-21.28,18.07
Dec,73.5,-21.41,18.16
Dec,20.6,-20.99,18.23
Dec,51.56,-20.61,20.85
Dec,0,-20.22,14.07
Dec,0,-20.38,14.97
Dec,0,-20.21,15.01
Dec,1.2,-20.47,15.27
Dec,0,-20.27,15.3
Dec,18.4,-20.11,16.15
Dec,0.5,-20.88,15.85
Dec,51.56,-20.46,16.65
Dec,8,-20.42,17.33
Dec,53.3,-20.93,17.78
Dec,42.2,-20.96,17.82
Dec,75,-20.41,18.22
Dec,70.5,-20.42,19.82
Dec,0,-20.25,20.83
Dec,0,-19.69,14.32
Dec,51.56,-19.8,14.54
Dec,51.56,-19.63,14.85
Dec,51.56,-20.45,16.63
Dec,67.2,-19.64,17.35
Dec,14.8,-19.56,18.11
Dec,30,-19.64,18.6
Dec,51.56,-19.6,20.5
Dec,0,-19.12,13.62
Dec,0,-19.06,14.35
Dec,51.56,-19.31,14.48
Dec,51.56,-19.8,14.82
